0.000000 1.000000 -61.700000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.006584 	0.015000 	0.100000 	124.436213 
0.200000 1.000000 -61.483736 	0.000041 	0.000000 	0.000000 	0.000000 	-0.393116 	-0.000000 	0.000000 	0.000000 	0.006691 	0.025745 	0.100000 	124.436213 
0.400000 1.000000 -61.275212 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.006794 	0.036192 	0.100000 	124.436213 
0.600000 1.000000 -61.070028 	0.000000 	0.000000 	0.000000 	0.000081 	-0.000000 	-0.000000 	0.000000 	0.113505 	0.006896 	0.046457 	0.100000 	124.436213 
0.800000 1.000000 -60.859860 	0.000041 	0.000000 	0.000041 	0.000041 	-0.390573 	-0.000000 	0.057607 	0.057607 	0.006999 	0.056946 	0.100000 	124.436213 
1.000000 1.000000 -60.660293 	0.000000 	0.000000 	0.000000 	0.000041 	-0.000000 	-0.000000 	0.000000 	0.058422 	0.007098 	0.066942 	0.100000 	124.436213 
1.200000 1.000000 -60.479142 	0.000041 	0.000000 	0.000081 	0.000041 	-0.389022 	-0.000000 	0.118317 	0.059159 	0.007188 	0.075986 	0.100000 	124.436213 
1.400000 1.000000 -60.285897 	0.000041 	0.000000 	0.000041 	0.000122 	-0.388234 	-0.000000 	0.059946 	0.179839 	0.007284 	0.085652 	0.100000 	124.436213 
1.600000 1.000000 -60.129273 	0.000000 	0.000000 	0.000122 	0.000041 	-0.000000 	-0.000000 	0.181758 	0.060586 	0.007361 	0.093504 	0.100000 	124.436213 
1.800000 1.000000 -59.978696 	0.000000 	0.000000 	0.000122 	0.000081 	-0.000000 	-0.000000 	0.183600 	0.122400 	0.007436 	0.101036 	0.100000 	124.436213 
2.000000 1.000000 -59.808757 	0.000041 	0.000000 	0.000122 	0.000000 	-0.386290 	-0.000000 	0.185671 	0.000000 	0.007520 	0.109508 	0.100000 	124.436213 
2.200000 1.000000 -59.651074 	0.000041 	0.000000 	0.000122 	0.000122 	-0.385647 	-0.000000 	0.187601 	0.187601 	0.007598 	0.117402 	0.100000 	124.436213 
2.400000 1.000000 -59.512482 	0.000000 	0.000000 	0.000081 	0.000122 	-0.000000 	-0.000000 	0.126199 	0.189299 	0.007667 	0.124348 	0.100000 	124.436213 
2.600000 1.000000 -59.323692 	0.000081 	0.000000 	0.000041 	0.000041 	-0.768631 	-0.000000 	0.063865 	0.063865 	0.007760 	0.133740 	0.100000 	124.436213 
2.800000 1.000000 -59.168199 	0.000000 	0.000000 	0.000041 	0.000081 	-0.000000 	-0.000000 	0.064502 	0.129004 	0.007837 	0.141557 	0.100000 	124.436213 
3.000000 1.000000 -59.034382 	0.000000 	0.000000 	0.000041 	0.000244 	-0.000000 	-0.000000 	0.065048 	0.390289 	0.007904 	0.148261 	0.100000 	124.436213 
3.200000 1.000000 -58.841511 	0.000000 	0.000000 	0.000000 	0.000122 	-0.000000 	-0.000000 	0.000000 	0.197499 	0.007999 	0.157893 	0.100000 	124.436213 
3.400000 1.000000 -58.659097 	0.000000 	0.000000 	0.000000 	0.000000 	-0.000000 	-0.000000 	0.000000 	0.000000 	0.008089 	0.167004 	0.100000 	124.436213 
3.600000 1.000000 -58.460239 	0.000041 	0.000000 	0.000041 	0.000081 	-0.380795 	-0.000000 	0.067385 	0.134770 	0.008188 	0.176938 	0.100000 	124.436213 
3.800000 1.000000 -58.258670 	0.000000 	0.000000 	0.000000 	0.000081 	-0.000000 	-0.000000 	0.000000 	0.136415 	0.008287 	0.187033 	0.100000 	124.436213 
4.000000 1.000000 -58.059202 	0.000000 	0.000000 	0.000000 	0.000081 	-0.000000 	-0.000000 	0.000000 	0.138041 	0.008386 	0.197007 	0.100000 	124.436213 
4.200000 1.000000 -57.935322 	0.000041 	0.000000 	0.000000 	0.000122 	-0.378656 	-0.000000 	0.000000 	0.208572 	0.008447 	0.203186 	0.100000 	124.436213 
4.400000 1.000000 -57.776127 	0.000041 	0.000000 	0.000000 	0.000122 	-0.378008 	-0.000000 	0.000000 	0.210518 	0.008526 	0.211146 	0.100000 	124.436213 
4.600000 1.000000 -57.581793 	0.000122 	0.000000 	0.000041 	0.000163 	-1.131655 	-0.000000 	0.070962 	0.283847 	0.008622 	0.220833 	0.100000 	124.436213 
4.800000 1.000000 -57.401918 	0.000041 	0.000000 	0.000041 	0.000122 	-0.376483 	-0.000000 	0.071698 	0.215093 	0.008712 	0.229862 	0.100000 	124.436213 
5.000000 1.000000 -57.154598 	0.000041 	0.000000 	0.000000 	0.000122 	-0.375475 	-0.000000 	0.000000 	0.218115 	0.008834 	0.242225 	0.100000 	124.436213 
5.200000 1.000000 -56.983855 	0.000041 	0.000000 	0.000000 	0.000081 	-0.374780 	-0.000000 	0.000000 	0.146801 	0.008918 	0.250759 	0.100000 	124.436213 
5.400000 1.000000 -56.782630 	0.000204 	0.000000 	0.000000 	0.000163 	-1.869827 	-0.000000 	0.000000 	0.296859 	0.009017 	0.260753 	0.100000 	124.436213 
5.600000 1.000000 -56.599889 	0.000122 	0.000000 	0.000000 	0.000163 	-1.119653 	-0.000000 	0.000000 	0.299850 	0.009108 	0.269929 	0.100000 	124.436213 
5.800000 1.000000 -56.423131 	0.000081 	0.000000 	0.000000 	0.000204 	-0.744991 	-0.000000 	0.000000 	0.378423 	0.009196 	0.278790 	0.100000 	124.436213 
6.000000 1.000000 -56.056160 	0.000081 	0.000000 	0.000000 	0.000122 	-0.742002 	-0.000000 	0.000000 	0.231538 	0.009378 	0.297132 	0.100000 	124.436213 
6.200000 1.000000 -55.857054 	0.000041 	0.000000 	0.000000 	0.000081 	-0.370189 	-0.000000 	0.000000 	0.155983 	0.009476 	0.307102 	0.100000 	124.436213 
6.400000 1.000000 -55.677687 	0.000041 	0.000000 	0.000000 	0.000081 	-0.369458 	-0.000000 	0.000000 	0.157445 	0.009565 	0.316071 	0.100000 	124.436213 
6.600000 1.000000 -55.438213 	0.000041 	0.000000 	0.000000 	0.000204 	-0.368481 	-0.000000 	0.000000 	0.398497 	0.009684 	0.328058 	0.100000 	124.436213 
6.800000 1.000000 -55.238704 	0.000000 	0.000000 	0.000000 	0.000244 	-0.000000 	-0.000000 	0.000000 	0.483084 	0.009783 	0.338056 	0.100000 	124.436213 
7.000000 1.000000 -54.992587 	0.000204 	0.000000 	0.000000 	0.000163 	-1.833358 	-0.000000 	0.000000 	0.326035 	0.009904 	0.350263 	0.100000 	124.436213 
7.200000 1.000000 -54.781993 	0.000122 	0.000000 	0.000000 	0.000244 	-1.097429 	-0.000000 	0.000000 	0.494223 	0.010008 	0.360839 	0.100000 	124.436213 
7.400000 1.000000 -54.560131 	0.000244 	0.000000 	0.000000 	0.000204 	-2.189463 	-0.000000 	0.000000 	0.416349 	0.010118 	0.371874 	0.100000 	124.436213 
7.600000 1.000000 -54.299120 	0.000041 	0.000000 	0.000041 	0.000204 	-0.363839 	-0.000000 	0.084341 	0.421705 	0.010248 	0.385021 	0.100000 	124.436213 
7.800000 1.000000 -54.100361 	0.000122 	0.000000 	0.000081 	0.000285 	-1.089094 	-0.000000 	0.170298 	0.596043 	0.010346 	0.394936 	0.100000 	124.436213 
8.000000 1.000000 -54.039129 	0.000041 	0.000000 	0.000081 	0.000285 	-0.362779 	-0.000000 	0.170803 	0.597811 	0.010377 	0.398034 	0.100000 	124.436213 
8.200000 1.000000 -53.873527 	0.000122 	0.000000 	0.000122 	0.000407 	-1.086317 	-0.000000 	0.258224 	0.860748 	0.010458 	0.406296 	0.100000 	124.436213 
8.400000 1.000000 -53.746643 	0.000122 	0.000000 	0.000122 	0.000367 	-1.084767 	-0.000000 	0.259774 	0.779323 	0.010521 	0.412637 	0.100000 	124.436213 
8.600000 1.000000 -53.684675 	0.000122 	0.000000 	0.000122 	0.000489 	-1.084006 	-0.000000 	0.260535 	1.042140 	0.010552 	0.415749 	0.100000 	124.436213 
8.800000 1.000000 -53.560798 	0.000285 	0.000000 	0.000081 	0.000326 	-2.525867 	-0.000000 	0.174684 	0.698737 	0.010612 	0.421849 	0.100000 	124.436213 
9.000000 1.000000 -53.434531 	0.000204 	0.000000 	0.000244 	0.000489 	-1.801589 	-0.000000 	0.527175 	1.054349 	0.010676 	0.428234 	0.100000 	124.436213 
9.200000 1.000000 -53.365907 	0.000081 	0.000000 	0.000204 	0.000652 	-0.720066 	-0.000000 	0.440738 	1.410361 	0.010710 	0.431733 	0.100000 	124.436213 
9.400000 1.000000 -53.180634 	0.000326 	0.000000 	0.000122 	0.000448 	-2.874313 	-0.000000 	0.266674 	0.977803 	0.010801 	0.440859 	0.100000 	124.436213 
9.600000 1.000000 -52.994314 	0.000367 	0.000000 	0.000163 	0.000815 	-3.226749 	-0.000000 	0.358611 	1.793053 	0.010893 	0.450204 	0.100000 	124.436213 
9.800000 1.000000 -52.818101 	0.000204 	0.000000 	0.000122 	0.000570 	-1.789032 	-0.000000 	0.271122 	1.265236 	0.010981 	0.459056 	0.100000 	124.436213 
10.000000 1.000000 -52.670707 	0.000489 	0.000000 	0.000204 	0.000407 	-4.286600 	-0.000000 	0.454818 	0.909637 	0.011052 	0.466292 	0.100000 	124.436213 
10.200000 1.000000 -52.514297 	0.000081 	0.000000 	0.000081 	0.000448 	-0.713131 	-0.000000 	0.183230 	1.007763 	0.011132 	0.474283 	0.100000 	124.436213 
10.400000 1.000000 -52.255293 	0.000204 	0.000000 	0.000081 	0.000204 	-1.777583 	-0.000000 	0.185327 	0.463318 	0.011259 	0.487154 	0.100000 	124.436213 
